salario_hora,no_ambos_padres_bio,educacion,edad,afqt_score,mujer,hispano,negro
13.5,0,15,50,8,1,0,1
16.890000000000001,0,12,49,64,0,0,0
,0,12,51,30,1,0,0
,1,14,49,34,0,0,0
13.33,0,12,52,81,1,0,0
30.739999999999998,0,12,49,28,0,0,0
22.82,0,12,45,47,0,0,0
19.93,1,16,46,55,1,0,0
,1,14,48,73,0,0,1
8.7899999999999991,0,14,49,12,1,0,1
5.8099999999999996,1,12,47,5,0,0,1
17.300000000000001,0,16,45,52,0,0,0
27,1,14,49,24,1,0,0
9,0,12,50,30,1,0,0
55.549999999999997,0,12,52,67,0,0,0
15,0,12,52,16,1,0,0
21.170000000000002,0,12,46,35,0,0,0
,0,12,47,6,0,0,0
12.5,0,14,46,70,0,0,0
15.31,0,18,49,98,0,0,0
17.09,0,19,47,59,1,0,0
29.059999999999999,1,16,48,63,1,0,0
7.29,0,17,45,98,1,0,0
25.640000000000001,0,17,49,99,1,0,0
22.109999999999999,0,17,47,12,1,0,0
29.899999999999999,0,16,47,71,1,0,0
,1,8,52,,1,0,1
,1,11,46,3,0,0,1
21.050000000000001,1,12,46,17,1,0,1
9.2300000000000004,1,12,51,14,1,0,1
,1,9,48,6,1,0,1
,1,10,46,7,1,0,1
11.74,1,7,52,12,1,0,1
8.25,1,12,45,17,1,0,0
4.7999999999999998,0,12,48,42,1,0,0
16.199999999999999,0,14,45,40,1,0,0
22.399999999999999,1,15,49,59,1,0,0
13.699999999999999,0,12,47,34,0,0,0
,1,12,46,1,0,0,0
8,0,12,45,5,0,0,0
20.399999999999999,0,12,51,60,0,0,0
32.689999999999998,0,19,46,53,0,0,0
11.66,1,13,50,21,1,0,0
9,0,12,51,8,1,0,0
23.190000000000001,0,18,47,77,1,0,0
,1,16,48,84,1,0,0
32.219999999999999,0,18,48,90,0,0,0
59.609999999999999,0,16,46,63,0,0,0
15.029999999999999,0,12,49,,0,0,0
15.65,1,16,49,87,0,0,0
9.9800000000000004,0,12,50,15,1,0,0
9.1799999999999997,1,12,53,2,1,0,1
13.67,1,15,46,32,0,0,1
24,1,12,52,10,0,0,1
36.049999999999997,1,12,51,89,0,0,0
48.07,0,12,51,82,0,0,0
11.220000000000001,1,12,49,45,1,0,0
,0,12,52,78,0,0,0
18.5,1,12,51,77,1,0,0
,1,10,49,4,0,0,1
12.789999999999999,0,12,50,15,1,0,1
8.4100000000000001,1,12,47,6,1,0,1
41.5,1,18,49,18,0,0,1
8.6799999999999997,1,13,52,8,1,0,1
21.899999999999999,1,14,45,20,1,1,0
9.5,0,9,49,4,1,0,0
39.659999999999997,1,16,50,85,1,0,1
21.969999999999999,1,14,49,24,1,0,1
3.3199999999999998,0,12,45,44,1,0,0
22.93,0,14,48,55,0,0,0
38.460000000000001,0,16,46,67,1,0,0
18.690000000000001,0,12,49,53,0,0,0
55.280000000000001,0,19,46,92,1,0,0
,0,18,49,99,1,0,0
,0,9,48,6,0,0,0
,0,9,45,16,1,0,0
19.23,0,12,52,16,0,0,0
21.469999999999999,0,14,52,78,0,0,0
115.38,0,15,51,45,0,0,0
9.6099999999999994,0,16,52,91,1,0,0
17.300000000000001,0,15,52,77,1,0,0
25.75,0,18,48,68,1,0,0
32.829999999999998,0,16,45,81,1,0,0
50.960000000000001,0,12,52,60,0,0,0
,0,14,47,75,0,0,0
6,0,12,47,35,1,0,0
25,0,12,53,60,1,0,0
18.41,1,12,45,21,1,0,0
,0,12,52,,0,1,0
20.190000000000001,0,12,49,29,1,1,0
18.640000000000001,1,14,49,32,1,1,0
26.699999999999999,0,13,47,41,1,1,0
12.01,1,12,47,33,1,1,0
6,0,16,52,91,0,1,0
15,0,13,48,41,0,1,0
,0,12,51,1,1,0,0
9.6600000000000001,0,12,50,42,1,1,0
10,1,12,50,25,1,1,0
16.34,0,12,47,21,1,1,0
22.5,0,11,46,53,0,0,0
52.82,1,16,53,81,0,0,0
20.25,0,16,48,63,1,0,0
,0,16,52,67,1,0,0
8.9700000000000006,0,12,50,32,1,0,0
67.299999999999997,0,16,51,88,0,1,0
90.379999999999995,0,16,50,81,0,0,0
348.82999999999998,0,16,48,79,0,0,0
11.67,0,12,48,55,1,0,0
14.119999999999999,0,11,52,6,0,0,1
10,0,12,48,5,0,0,1
15.380000000000001,0,12,45,8,0,0,1
,0,11,51,,0,0,1
9,0,10,46,6,0,0,1
25.620000000000001,1,15,48,25,1,0,1
20,1,12,52,51,0,0,1
31.25,1,16,49,59,1,0,1
17.710000000000001,0,14,49,28,1,0,1
6.2000000000000002,0,15,47,35,1,0,1
2.0499999999999998,0,14,46,21,1,0,1
,0,12,52,43,1,0,1
8.7200000000000006,0,14,51,19,1,0,0
,0,5,49,,1,0,0
8.5,0,14,51,11,1,0,1
11,0,13,48,29,1,0,1
33.649999999999999,0,12,51,54,0,0,0
,0,12,48,27,1,0,0
1.9199999999999999,0,12,48,34,0,0,0
9.8000000000000007,0,12,50,70,1,0,0
15.859999999999999,0,16,50,90,0,0,0
28.84,0,19,51,92,1,0,0
47.810000000000002,0,16,45,47,0,0,0
20.670000000000002,0,16,48,96,1,0,0
19.609999999999999,0,17,47,66,1,0,0
8.6500000000000004,0,12,47,67,1,0,0
144.22999999999999,0,13,51,18,0,0,0
96.150000000000006,0,13,53,66,1,0,0
23.5,0,18,51,94,1,0,0
44.710000000000001,0,16,52,95,1,0,0
55.759999999999998,0,16,47,41,0,0,0
18.800000000000001,0,19,49,70,1,0,0
20.510000000000002,0,15,47,75,0,0,0
34.609999999999999,0,18,51,35,1,0,1
,0,12,50,24,0,0,1
19.23,0,16,49,20,1,0,1
11.800000000000001,0,15,47,24,0,0,1
13.949999999999999,1,12,45,12,0,0,1
19.23,0,16,48,65,1,0,1
21,1,14,47,43,0,0,0
8,1,13,52,30,1,0,0
3,1,16,49,32,1,0,0
26.440000000000001,0,15,48,17,0,0,1
13,0,12,49,10,1,0,1
13.5,1,9,48,4,0,0,0
8.6500000000000004,1,8,47,2,0,0,0
,0,10,48,15,1,0,1
15.619999999999999,0,13,50,13,1,0,1
110.94,0,20,52,84,1,0,1
,0,16,51,6,1,0,1
9.2200000000000006,0,8,48,1,1,0,1
12.01,0,12,47,1,0,0,1
12.359999999999999,1,11,52,1,1,0,1
,1,12,48,2,1,0,1
9.3699999999999992,1,12,47,10,0,0,1
10,0,12,49,10,1,0,1
7.6900000000000004,1,12,46,4,1,0,1
12.43,0,12,49,1,1,0,1
21.629999999999999,0,12,46,8,0,0,1
10.35,1,13,50,16,1,0,1
,1,12,52,4,1,0,0
,0,13,51,15,1,0,0
,1,11,51,2,1,0,1
37.5,0,12,47,45,0,0,0
21.420000000000002,0,12,53,22,1,0,0
28.140000000000001,0,19,46,60,1,0,0
13.460000000000001,0,14,50,33,1,0,0
17.5,0,12,48,20,0,0,0
9.25,0,12,46,27,1,0,0
18.260000000000002,0,12,50,24,0,0,0
31.75,1,13,52,55,1,0,0
21.77,0,18,46,74,1,0,0
,0,12,49,6,1,0,0
10,0,12,45,15,1,0,0
10.18,1,12,47,37,0,0,0
8.75,1,12,45,6,1,0,0
,0,12,49,20,0,0,0
13.369999999999999,1,12,47,35,1,0,0
,1,12,46,13,0,0,0
7.9000000000000004,0,12,51,73,0,0,0
10.6,0,12,52,36,1,0,0
21.32,0,12,46,32,1,0,0
31.219999999999999,0,19,52,65,1,0,0
12.470000000000001,0,12,46,27,1,0,0
,0,18,47,85,1,0,0
28.129999999999999,1,13,47,12,0,0,0
11.18,0,12,46,18,0,0,0
9.5,0,14,48,79,1,0,0
19.75,1,9,51,11,0,0,0
,0,14,51,75,1,0,0
2.8799999999999999,0,18,50,89,1,0,0
10.32,0,12,49,50,1,0,0
1.1200000000000001,0,12,52,62,0,0,0
36,0,14,50,,0,0,0
20,0,12,47,45,0,0,0
34.229999999999997,0,16,50,92,0,0,0
19.850000000000001,0,12,51,32,0,0,0
9.3699999999999992,0,13,47,56,0,0,0
13.369999999999999,0,16,49,51,1,0,0
21.440000000000001,1,16,46,80,1,0,0
16.34,0,12,50,21,0,0,0
25,0,15,51,89,1,0,0
3.1000000000000001,0,12,49,29,0,0,0
12,0,16,46,53,1,0,0
,0,12,45,7,0,0,0
17.780000000000001,1,18,46,96,1,0,0
,0,8,46,21,1,0,0
18,0,16,48,12,1,0,1
25,0,14,47,8,0,0,1
15.99,1,14,51,15,0,0,1
9.6099999999999994,1,12,46,18,0,0,1
12.199999999999999,1,14,51,33,1,0,1
,1,13,47,10,0,0,1
10.68,1,12,46,19,0,0,1
17.780000000000001,0,16,50,37,1,0,1
9.3000000000000007,0,15,46,42,0,0,1
13.949999999999999,0,12,47,32,1,0,0
12.5,1,12,45,13,0,0,0
11.5,0,14,50,38,0,0,0
,1,8,47,31,1,0,0
72.109999999999999,0,18,47,65,0,0,0
11.529999999999999,0,16,53,47,1,0,0
16.329999999999998,1,12,47,35,1,0,0
5.8099999999999996,1,12,51,30,0,0,0
4.6100000000000003,1,18,48,38,1,0,0
6.4100000000000001,1,16,52,53,0,0,0
12.9,0,12,52,49,1,0,0
8.9199999999999999,1,12,48,2,1,0,1
240.38,0,15,45,49,0,0,0
,0,9,48,29,0,0,0
14.23,0,8,53,16,0,0,0
14.699999999999999,0,12,47,3,0,0,0
34.130000000000003,0,13,52,78,0,0,0
21,0,13,49,57,0,0,0
21.550000000000001,0,17,47,62,1,0,0
11,0,15,47,29,1,0,0
50.289999999999999,0,16,51,75,0,0,0
,0,16,47,39,1,0,0
26.440000000000001,0,12,48,57,1,0,0
,1,10,45,10,0,0,0
20,1,8,53,11,0,0,0
15.380000000000001,0,13,49,58,0,0,0
10.15,0,12,47,11,1,0,0
7.25,1,12,51,19,1,0,0
,0,9,51,3,0,0,0
29.91,0,12,51,62,0,0,0
45,0,16,48,45,1,0,0
30.449999999999999,0,13,48,,0,0,0
11.710000000000001,0,13,47,,0,0,0
13,0,12,45,27,0,0,0
12.5,0,12,51,38,1,0,0
,0,12,46,38,0,0,0
46.149999999999999,0,12,52,,0,0,0
11.529999999999999,0,16,47,87,1,0,0
18.02,0,12,52,8,0,0,0
,0,14,49,40,0,0,0
17.48,0,18,52,58,1,0,0
16.879999999999999,0,12,53,35,1,0,0
9,0,13,45,19,1,0,0
6.7300000000000004,1,20,47,98,1,0,0
9.6099999999999994,0,16,51,59,0,0,0
14.66,0,12,51,47,1,0,0
15.5,0,16,49,84,0,0,0
14.18,0,16,48,84,0,0,0
,0,12,48,51,0,0,0
,0,12,45,12,1,0,0
,0,12,49,22,0,0,0
6.25,0,16,48,,0,0,0
10.6,0,16,46,55,1,0,0
9.8100000000000005,1,15,52,25,1,0,1
18.210000000000001,1,16,51,28,1,0,1
17,1,16,50,51,1,0,1
18.16,0,15,48,21,1,0,1
27.350000000000001,1,15,46,24,0,0,1
,0,12,46,2,1,0,1
12.359999999999999,1,15,51,18,1,0,1
15,1,12,48,2,0,0,1
10.220000000000001,0,12,47,12,0,0,1
19.579999999999998,1,12,49,24,0,0,1
11,1,12,47,6,1,0,1
25.379999999999999,1,19,46,23,1,0,1
32,1,12,46,19,0,0,1
,0,7,52,3,1,0,0
32.729999999999997,0,15,51,69,0,0,0
27.140000000000001,0,16,49,71,1,0,0
23.420000000000002,0,20,46,47,1,0,0
16,0,12,52,34,0,0,0
23,1,16,50,27,1,0,0
32.210000000000001,0,14,47,73,1,1,0
10,0,8,47,1,1,1,0
7.75,0,8,49,24,1,1,0
58.109999999999999,0,17,46,92,1,1,0
5.2400000000000002,0,20,50,62,0,1,0
7.21,0,14,47,14,0,1,0
1.5,0,9,48,,0,1,0
52.880000000000003,0,14,47,40,0,0,0
7.25,0,12,45,27,1,0,0
7.25,1,14,48,37,1,0,0
2.1299999999999999,0,12,47,16,1,0,0
6.1799999999999997,0,11,51,7,0,1,0
2.1899999999999999,0,12,49,6,1,1,0
10.65,0,12,48,15,1,0,0
18,0,12,45,18,0,0,0
14.81,1,12,45,30,0,1,0
10.65,1,12,48,3,1,1,0
25,1,12,52,60,1,0,0
38,0,12,51,,0,0,0
16.100000000000001,0,12,47,63,0,0,0
18.25,0,12,47,56,1,0,0
44.869999999999997,0,14,45,81,1,0,0
,0,16,49,39,0,0,0
29.879999999999999,0,16,49,17,0,0,1
19.23,0,17,47,27,0,0,1
15,1,11,48,2,0,0,0
10.51,0,12,49,14,1,0,1
17.640000000000001,1,12,46,6,1,0,1
,1,14,48,6,1,0,1
8,1,7,46,6,1,1,0
22.829999999999998,1,12,46,7,1,1,0
16.73,1,16,46,90,1,0,0
48.549999999999997,0,13,48,39,1,1,0
16.34,1,12,46,,1,0,1
6.8300000000000001,0,9,48,8,0,1,0
2.3999999999999999,0,8,46,9,1,1,0
7.25,0,7,53,12,1,0,0
,0,12,50,40,0,0,0
26,1,14,45,64,1,0,0
10,0,12,52,43,1,0,0
7.5999999999999996,0,12,52,55,0,0,0
15.449999999999999,1,12,46,,0,0,0
,1,8,45,12,1,0,0
21,0,12,52,46,0,0,0
9.2200000000000006,1,12,52,26,1,0,0
9.6099999999999994,0,18,49,56,1,0,0
27,0,8,52,22,0,0,0
25.809999999999999,0,12,50,,0,0,0
,1,14,52,77,1,0,0
48.07,0,16,51,46,0,0,0
17.300000000000001,1,13,51,65,1,0,0
72.109999999999999,0,18,48,94,0,0,0
6,1,14,51,4,0,0,1
50.759999999999998,0,16,52,54,0,0,1
15.710000000000001,1,14,50,3,1,0,1
7.2000000000000002,1,12,45,1,1,0,1
16.25,1,13,49,4,1,0,1
15.380000000000001,0,11,52,1,0,0,1
20,0,12,51,32,0,0,1
14.18,0,13,47,47,1,0,1
,1,12,52,14,0,0,1
,1,12,45,6,1,0,1
,1,13,48,14,1,0,1
144.22999999999999,0,12,46,45,1,0,0
11,0,12,52,30,1,0,0
38.109999999999999,1,16,49,80,0,0,0
10,0,12,52,59,1,0,0
25.960000000000001,0,12,50,17,0,0,0
34.18,0,17,47,85,0,0,0
45,0,16,46,94,1,0,0
115.38,1,18,52,98,0,0,0
25.32,1,15,51,86,0,0,0
16.5,0,12,50,80,0,0,0
12.01,0,12,48,58,1,0,0
17,0,14,45,98,0,0,0
12.82,0,17,51,94,0,0,0
13,0,16,46,46,1,0,0
21.629999999999999,0,18,49,69,1,0,0
12.5,0,15,48,93,1,0,0
25.420000000000002,0,13,50,44,1,0,0
69.930000000000007,0,12,48,40,0,0,0
12.25,0,12,53,20,1,0,1
15.199999999999999,0,12,53,8,0,0,1
26.440000000000001,0,12,49,23,0,0,1
8.7599999999999998,0,16,50,79,1,0,1
7.5,1,9,48,3,1,0,1
13.35,1,12,49,27,1,0,0
14.800000000000001,0,12,52,5,0,0,1
,0,12,50,15,0,0,1
9.3000000000000007,0,13,49,25,1,0,1
16.719999999999999,0,15,45,21,1,0,1
17,0,12,47,46,1,0,0
14.27,0,12,45,36,1,0,0
,1,12,47,27,1,1,0
29.32,0,13,50,30,1,1,0
21.359999999999999,1,12,47,,0,1,0
40.140000000000001,1,18,46,28,1,1,0
22.510000000000002,0,12,52,66,1,0,0
,0,16,47,32,1,1,0
,0,12,49,25,1,0,0
,0,12,48,14,0,0,0
13,0,12,50,11,0,0,0
13.06,0,12,49,26,1,0,0
14.609999999999999,1,11,50,55,0,0,0
7.25,1,10,48,38,1,0,0
,1,12,49,22,1,0,0
10,0,12,51,33,1,0,0
11.49,1,16,52,32,1,0,0
19.43,1,12,50,91,1,0,0
24,0,12,50,57,0,0,0
14.5,0,14,49,68,0,0,0
19.420000000000002,0,12,47,59,0,0,0
29.350000000000001,0,12,47,25,0,0,0
,0,14,46,64,1,0,0
,0,12,50,22,1,0,0
11.529999999999999,0,12,49,26,0,0,0
50,0,18,50,95,0,0,0
10.390000000000001,0,16,49,80,1,0,0
14.6,1,17,49,65,1,0,0
33.649999999999999,0,14,51,84,0,0,0
41.659999999999997,1,16,48,60,0,0,0
25.960000000000001,1,15,47,56,1,0,0
28,0,13,49,,0,1,0
47.5,0,16,48,81,0,0,0
320.50999999999999,0,14,52,48,0,0,0
18.309999999999999,0,12,49,58,0,0,0
12.82,0,12,47,12,0,0,0
,1,12,48,24,1,0,0
12,1,12,48,14,1,0,0
10.720000000000001,1,15,46,80,1,0,0
40.859999999999999,0,12,47,46,0,0,0
21.440000000000001,0,18,46,52,1,0,0
19.350000000000001,0,16,49,96,1,0,0
11.44,1,17,48,,0,0,0
29.800000000000001,0,16,48,64,1,0,0
9.1300000000000008,0,12,48,26,0,0,0
,0,12,46,30,0,0,0
9.5299999999999994,0,12,45,22,1,0,0
11,0,12,50,30,1,0,0
,0,12,48,35,0,0,0
,1,11,49,1,1,0,0
21.219999999999999,0,14,45,54,1,0,0
8.3499999999999996,1,12,52,63,1,0,0
0.19,1,16,52,60,1,0,0
52.439999999999998,0,16,48,49,0,0,0
38.460000000000001,0,12,45,41,0,0,0
9.8100000000000005,0,17,51,57,0,0,0
15.51,0,12,50,38,1,0,0
11.5,0,12,52,57,1,0,0
,1,12,53,51,1,0,0
12,0,12,51,28,1,0,0
,0,14,52,93,1,0,0
12,1,12,50,35,1,0,0
22.5,0,12,48,65,0,0,0
20,0,17,47,91,1,0,0
12.01,0,16,51,75,0,0,0
9.5500000000000007,0,17,50,89,1,0,0
62.130000000000003,0,20,48,99,1,0,0
33.649999999999999,0,16,47,98,0,0,0
17,0,12,45,24,0,0,0
27.550000000000001,0,15,50,59,0,0,0
23.329999999999998,0,12,48,53,1,0,0
16.66,0,15,46,55,0,0,0
36.530000000000001,0,16,47,98,0,0,0
53.840000000000003,0,18,46,96,0,0,0
55.380000000000003,0,20,45,79,1,0,0
,0,16,49,94,1,0,0
23.120000000000001,0,12,47,39,0,0,0
16.960000000000001,0,12,47,40,0,0,0
13.35,0,12,47,49,0,0,0
12.5,0,13,50,81,1,0,0
,0,16,47,98,1,0,0
30.48,1,12,52,65,1,0,0
60.090000000000003,0,12,51,85,0,1,0
13.050000000000001,0,14,45,4,1,1,0
19.23,0,12,50,,0,1,0
9,0,15,49,38,0,1,0
,1,13,51,16,0,1,0
23.600000000000001,0,14,45,14,1,1,0
11,1,9,50,49,1,0,0
16.530000000000001,1,9,48,14,1,0,0
,0,11,50,5,1,1,0
9.3499999999999996,0,12,47,10,1,1,0
49,0,12,46,71,0,1,0
43.259999999999998,0,16,52,83,0,0,0
7.6699999999999999,0,14,52,58,1,0,0
21.59,0,12,51,59,1,0,0
,0,14,49,89,1,0,0
,0,17,47,86,1,0,0
19,0,14,46,49,0,0,0
,0,14,47,62,1,0,0
9.7899999999999991,1,14,45,23,0,1,0
,0,12,49,14,0,1,0
19,0,15,46,13,1,1,0
,1,20,49,58,0,1,0
77.959999999999994,0,16,46,94,0,0,0
18.75,0,12,47,58,0,0,0
7.25,1,13,52,26,0,0,0
12.75,1,12,46,17,1,0,0
55.979999999999997,0,18,49,89,1,0,0
59.299999999999997,0,18,48,80,1,0,0
32,0,12,47,56,0,0,0
16.609999999999999,1,12,48,44,1,0,0
15.380000000000001,1,16,48,49,0,0,0
,0,14,48,28,0,0,0
25,0,12,52,,1,0,0
13.460000000000001,1,13,51,13,1,0,1
,1,11,50,7,0,0,1
,1,10,48,1,0,0,1
11,1,11,47,3,0,1,0
23.07,0,13,47,16,0,1,0
,0,12,45,13,0,1,0
38.460000000000001,1,12,52,52,0,1,0
32.049999999999997,1,17,46,41,1,1,0
16,0,12,46,,1,1,0
23,0,12,50,41,0,0,0
2.8799999999999999,0,16,49,81,1,0,0
0.25,0,20,51,74,0,0,0
45.670000000000002,1,16,51,58,0,0,0
,0,14,49,,1,0,0
,0,18,52,98,1,0,0
39.609999999999999,0,20,52,71,1,0,1
7.25,0,14,52,3,1,0,1
37.170000000000002,0,13,47,55,0,0,1
57.689999999999998,0,13,49,,0,0,1
25.640000000000001,0,16,49,33,1,0,1
50,0,12,51,17,0,1,0
13.949999999999999,0,16,48,32,1,1,0
25.940000000000001,1,11,47,14,1,0,0
,0,12,45,16,1,0,0
18.5,1,12,50,35,1,1,0
23.25,1,17,52,85,1,0,0
73.450000000000003,1,16,48,76,1,0,0
21.149999999999999,1,17,47,84,1,0,0
10.34,0,17,51,60,1,0,0
,0,17,46,47,1,0,0
19.23,0,17,47,85,1,1,0
23.07,0,15,49,89,0,0,0
13.26,0,16,51,54,1,0,0
,0,10,49,32,0,0,0
69.709999999999994,0,13,49,94,0,0,0
40,0,13,49,57,0,0,0
27.969999999999999,0,17,46,83,1,0,0
51.920000000000002,0,19,52,96,0,0,0
15.59,0,13,52,51,1,0,0
,1,12,53,20,1,0,1
13.75,0,12,50,42,0,1,0
20,1,13,49,12,1,1,0
,0,12,49,6,1,0,1
,0,12,47,34,0,0,1
17.170000000000002,0,15,46,10,1,0,1
,1,13,48,16,0,0,1
18.5,1,15,49,1,1,0,1
32.880000000000003,1,16,48,57,0,1,0
19.949999999999999,0,11,45,13,0,0,0
,0,16,49,96,0,0,0
14.970000000000001,0,16,51,88,1,0,0
9.5,0,12,47,39,1,0,0
19,0,12,46,25,1,0,0
16.359999999999999,1,11,47,,1,0,0
,1,12,46,17,0,0,0
24.120000000000001,0,15,52,26,1,1,0
26.440000000000001,0,17,49,30,1,0,0
,0,14,49,55,1,0,0
38.75,0,11,49,23,0,1,0
17.09,0,14,47,74,0,0,0
21,0,15,51,65,0,0,0
10.5,0,12,49,51,0,1,0
,1,15,46,62,0,0,0
17.780000000000001,1,19,48,10,1,0,0
26.920000000000002,1,12,47,25,1,0,0
,0,17,47,30,1,0,0
33.649999999999999,0,12,45,62,0,0,0
25,0,12,46,,1,0,0
17.5,0,12,48,59,0,0,0
1.9199999999999999,0,14,46,76,0,0,0
20.190000000000001,0,13,47,,1,0,0
42.649999999999999,0,20,52,63,1,0,0
9,1,9,47,51,1,0,0
18.02,0,15,47,64,1,0,0
,1,13,46,39,1,0,0
9.0099999999999998,0,13,51,97,1,0,0
9.8000000000000007,0,12,45,65,0,0,0
24.289999999999999,0,19,48,73,1,0,0
12.449999999999999,0,17,50,98,1,0,0
12.5,0,12,45,41,0,0,0
37.5,0,14,51,25,0,1,0
43.5,0,16,51,94,1,0,0
7.6900000000000004,0,13,49,47,0,0,0
57.689999999999998,0,13,46,49,0,0,0
27.469999999999999,1,9,47,24,0,1,0
,1,11,47,14,0,0,0
31.25,0,12,47,,1,1,0
,1,9,48,19,1,1,0
,0,15,47,83,0,1,0
2.79,0,8,52,,0,1,0
,1,12,45,9,0,1,0
6.3899999999999997,0,9,53,3,1,1,0
,0,12,52,,1,1,0
17.539999999999999,0,12,49,68,1,0,0
7.5,1,12,48,55,0,0,0
,1,12,46,10,1,0,0
,1,13,49,9,1,0,1
,0,9,52,7,1,1,0
17.5,0,12,49,32,0,1,0
14.9,0,13,52,23,0,1,0
18.260000000000002,0,12,48,18,1,1,0
8.3300000000000001,0,12,45,11,1,1,0
,0,12,49,16,1,1,0
34.049999999999997,0,20,49,88,1,0,0
10.869999999999999,0,16,48,65,1,0,0
144.22999999999999,0,17,52,99,0,0,0
27.899999999999999,0,18,52,96,1,0,0
114.45999999999999,0,18,52,89,0,0,0
42.780000000000001,0,14,49,76,1,1,0
,0,13,48,35,1,1,0
,0,14,51,48,0,1,0
36.049999999999997,0,12,49,65,1,0,0
63.460000000000001,1,18,46,85,0,0,0
15,1,12,48,18,0,0,0
27.690000000000001,0,18,50,62,1,0,0
15.109999999999999,0,12,51,50,0,0,0
12,0,12,46,32,1,0,0
,0,12,50,34,1,0,0
12.58,0,12,51,75,1,0,0
20.190000000000001,1,12,49,35,1,0,0
8.75,0,12,49,49,1,0,0
21,0,12,47,84,0,0,0
18.75,0,13,52,42,1,0,0
19.23,0,12,45,30,0,0,0
7.5999999999999996,0,14,49,72,1,0,0
,1,12,51,62,1,0,0
16.010000000000002,0,12,50,16,0,0,0
10,0,12,46,14,0,0,0
61.149999999999999,0,18,49,95,0,0,0
11.69,1,15,52,72,1,0,0
7.21,0,12,51,34,1,0,0
16.02,0,20,50,94,1,0,0
12.82,0,12,48,34,0,0,0
7.1100000000000003,0,12,46,48,1,0,0
8,0,12,46,44,0,0,0
25.48,0,16,50,62,1,0,0
7.9400000000000004,1,12,49,4,0,0,0
,1,12,48,8,1,0,0
18.289999999999999,1,13,47,40,0,0,0
17.5,1,12,46,9,0,0,0
14.25,1,12,49,49,0,0,0
11.449999999999999,0,14,47,36,0,0,0
42.649999999999999,0,14,50,81,0,0,0
21.920000000000002,0,18,49,80,1,0,0
33,0,12,51,20,0,0,0
30.760000000000002,0,12,50,,0,0,0
20.859999999999999,0,12,46,46,1,0,0
17.09,0,12,48,89,1,0,0
42,0,12,46,47,1,0,0
32.049999999999997,0,18,50,98,1,0,0
28,1,13,51,60,0,0,0
25,0,12,49,58,0,0,0
31.73,0,12,47,60,0,0,0
19.23,1,14,48,42,1,0,0
13,1,14,45,32,1,0,0
25,0,19,52,94,0,0,0
108.56,0,16,51,91,1,0,0
38.460000000000001,0,19,47,57,0,0,0
16.25,0,12,48,13,0,0,0
29.91,0,12,49,70,0,0,0
,0,14,46,33,0,0,0
,0,14,45,46,0,0,0
11,0,13,51,8,1,0,0
26,1,16,46,34,0,0,0
24,1,12,48,79,0,0,0
13.15,0,12,52,31,1,0,0
10.9,0,12,48,49,1,0,0
1.1000000000000001,1,8,52,1,1,0,0
32.57,0,14,52,99,1,0,0
25,0,16,48,90,0,0,0
14,1,12,48,30,0,0,0
,1,12,46,31,1,0,0
7.7400000000000002,0,16,51,74,1,0,0
10,0,15,51,75,1,0,0
72.640000000000001,0,16,49,77,1,0,0
,0,15,47,63,1,0,0
,0,12,52,2,1,0,0
7.3899999999999997,0,14,49,83,0,0,0
11.6,0,12,49,40,1,0,0
,0,12,46,45,1,0,0
16.030000000000001,0,16,48,63,0,0,0
42.890000000000001,0,18,48,46,1,0,0
42.299999999999997,0,17,46,37,0,0,0
25.960000000000001,0,19,45,79,1,0,0
21.629999999999999,0,16,48,91,1,0,0
22.059999999999999,0,14,47,82,0,0,0
36.530000000000001,0,12,50,6,0,0,0
24.030000000000001,0,15,49,72,0,0,0
13.94,0,12,49,25,0,0,0
12.9,0,12,46,47,1,0,0
43.259999999999998,0,12,52,65,0,0,0
24.350000000000001,1,12,51,12,1,0,0
25.829999999999998,0,12,49,73,0,0,0
11.81,1,12,53,30,0,0,0
10.25,1,12,49,47,1,0,0
16.66,0,12,48,76,0,0,0
25,0,16,47,40,1,0,0
8.2400000000000002,1,16,47,,0,0,0
23.07,0,12,46,34,0,0,0
16.82,1,16,45,51,1,0,1
13.960000000000001,0,12,45,58,0,0,0
19.23,0,18,47,48,1,0,0
21.27,0,14,45,15,0,0,0
34.700000000000003,0,14,52,83,0,0,0
,0,12,50,20,1,0,0
13.6,0,12,50,,1,0,0
6.5,1,12,49,6,0,0,0
6,1,12,48,49,1,0,0
11.16,1,14,46,67,1,0,0
18.57,0,12,50,12,0,0,0
13.25,0,12,52,84,1,0,0
20,1,13,46,15,0,0,0
12.09,0,14,51,48,1,0,0
10.25,0,13,51,84,1,0,0
7.5,0,15,49,38,1,0,0
17.489999999999998,0,12,52,66,0,0,0
6.0599999999999996,0,12,48,,1,0,0
15.58,0,12,47,67,0,0,0
31.800000000000001,0,19,46,54,1,0,0
38.460000000000001,1,12,49,42,0,0,0
,0,12,47,1,0,0,0
7,1,12,48,37,1,0,0
5.25,1,12,48,9,1,0,0
57.689999999999998,0,16,49,92,1,0,0
31.93,0,16,46,80,0,0,0
137.36000000000001,0,16,48,74,0,0,0
44.549999999999997,0,16,48,80,0,0,0
46.219999999999999,0,19,52,81,0,0,0
18,0,16,49,65,1,0,0
11.16,0,12,49,44,1,0,0
8.9399999999999995,0,12,50,93,1,0,0
13.35,0,12,49,67,0,0,0
,1,13,45,3,0,0,0
25.039999999999999,0,17,48,66,1,0,0
